TicketDate,Hr,TicketCount
2015-11-28,16,476
2015-05-06,8,2
2015-09-25,19,285
2014-06-15,20,271
2015-05-28,23,5
2014-03-14,11,182
2015-03-10,14,332
2015-10-02,16,347
2015-10-02,22,87
2015-07-08,10,75
2015-08-14,14,468
2014-08-18,11,169
2014-06-08,17,511
2015-06-04,20,298
2014-06-08,23,1
2014-01-23,8,1
2015-11-21,19,324
2015-07-24,23,10
2014-09-23,20,260
2015-06-17,19,315
2014-04-19,20,331
2014-08-17,16,501
2014-01-10,15,324
2014-05-10,11,277
2014-02-28,23,2
2015-09-03,10,100
2015-10-10,14,539
2015-08-06,16,407
2015-05-06,14,347
2014-11-25,16,425
2014-12-01,9,4
2014-09-15,22,139
2014-06-21,16,514
2014-03-15,12,386
2015-07-02,14,490
2013-12-12,9,7
2014-06-14,19,332
2014-11-18,19,281
2014-03-08,15,500
2014-04-25,16,412
2014-11-17,15,258
2014-09-29,16,378
2014-11-11,22,95
2014-01-17,12,339
2014-06-07,22,181
2014-03-22,9,4
2014-08-10,19,304
2015-01-13,15,274
2015-05-13,11,174
2014-08-03,16,505
2014-08-03,22,152
2014-01-24,9,3
2015-01-20,12,304
2014-07-27,19,338
2015-11-20,18,359
2013-12-05,12,358
2015-11-27,21,206
2015-07-09,11,144
2014-10-05,15,528
2015-03-11,15,367
2014-05-25,23,11
2015-09-18,22,259
2014-11-24,12,375
2014-04-18,19,359
2014-09-22,19,319
2015-08-28,8,1
2014-09-21,21,209
2015-02-25,21,141
2015-03-04,18,259
2014-09-28,18,391
2015-10-15,9,3
2015-11-27,15,451
2015-01-27,12,105
2014-12-30,21,206
2014-08-17,10,92
2014-11-24,18,388
2014-01-10,21,141
2014-01-04,19,234
2013-12-28,22,154
2015-01-13,21,92
2015-09-24,21,225
2014-05-02,13,504
2014-10-06,13,493
2015-02-03,9,1
2014-11-17,21,131
2015-04-23,21,168
2015-05-14,9,3
2014-09-08,22,118
2015-01-06,18,333
2014-08-10,13,435
2015-09-19,23,6
2015-08-13,13,438
2014-01-03,18,247
2015-06-25,17,376
2014-08-31,10,109
2015-04-15,23,2
2015-04-22,20,284
2014-08-24,13,396
2015-08-20,10,91
2013-12-27,21,175
2015-09-26,20,299
2014-04-26,11,267
2014-03-01,18,395
2015-10-03,17,471
2015-04-29,17,355
2015-06-11,23,5
2014-03-07,20,226
2015-07-31,20,295
2015-05-12,10,95
2014-12-02,13,340
2014-06-28,13,461
2015-10-16,10,124
2015-02-24,20,173
2014-06-22,11,270
2015-03-03,17,239
2014-06-15,14,461
2015-08-07,17,417
2015-07-01,13,434
2014-10-13,10,109
2014-05-09,10,80
2015-10-09,13,554
2015-06-11,17,374
2014-08-11,14,457
2014-07-05,10,96
2014-12-09,10,60
2014-03-07,14,409
2015-05-05,13,442
2014-02-22,21,226
2015-06-18,20,293
2014-06-22,17,432
2013-12-03,19,277
2015-01-25,16,468
2015-04-21,22,126
2015-04-06,10,92
2015-07-01,16,324
2014-05-09,19,330
2014-03-06,22,73
2015-03-30,13,405
2013-12-10,16,257
2015-06-24,19,358
2015-01-18,19,204
2013-12-11,11,170
2015-06-17,22,131
2013-12-17,13,385
2015-05-05,16,322
2015-01-11,22,53
2014-01-29,19,211
2015-02-01,13,339
2014-03-20,16,303
2015-07-08,13,421
2014-05-02,22,208
2015-03-16,19,319
2015-05-19,10,94
2014-06-21,19,343
2014-12-13,10,170
2015-03-09,22,109
2015-07-07,18,384
2014-10-03,22,193
2014-01-15,19,261
2014-06-28,16,465
2014-04-03,10,69
2015-02-15,13,303
2013-12-04,14,339
2014-01-22,16,193
2014-01-22,22,46
2015-02-08,10,87
2014-03-13,19,279
2014-10-11,14,553
2014-11-29,22,130
2015-05-05,22,131
2015-07-15,10,89
2015-04-28,19,324
2014-01-30,14,281
2014-05-02,16,402
2015-03-15,18,308
2014-07-03,14,460
2015-02-16,8,1
2014-12-07,14,493
2015-08-19,18,390
2014-06-27,21,315
2014-09-12,8,2
2015-08-12,21,207
2014-07-04,18,310
2015-02-09,11,89
2014-09-05,11,251
2014-03-06,16,294
2015-02-02,14,208
2014-10-05,21,170
2014-04-25,19,346
2015-10-15,18,318
2015-05-11,18,399
2014-07-17,8,2
2015-10-21,11,145
2015-10-21,20,268
2014-08-29,14,497
2014-12-21,8,1
2014-05-01,21,200
2014-11-01,11,217
2015-06-16,21,198
2014-02-06,11,155
2014-10-25,14,488
2014-04-18,22,140
2015-10-14,14,419
2015-10-28,17,263
2014-08-16,18,385
2015-06-30,21,215
2014-03-12,18,275
2014-10-18,11,318
2015-06-23,18,322
2015-05-04,21,217
2014-12-14,11,246
2014-10-12,18,410
2015-10-08,21,202
2014-07-10,11,168
2014-05-08,18,393
2014-01-08,22,31
2014-08-16,15,461
2015-09-01,17,331
2013-12-18,8,1
2014-08-09,18,382
2014-12-07,20,38
2014-06-27,15,419
2014-09-06,9,5
2015-08-25,17,400
2015-11-19,23,4
2014-07-04,12,261
2014-08-02,21,269
2014-10-05,18,372
2014-08-23,15,531
2014-07-11,9,3
2014-03-19,15,297
2014-10-11,20,322
2015-09-08,14,405
2015-12-03,17,304
2015-08-11,23,3
2014-05-01,18,404
2015-11-04,14,407
2015-11-04,8,4
2014-10-19,15,508
2014-05-15,15,443
2015-10-07,23,4
2015-07-07,12,317
2014-09-12,11,254
2015-10-14,20,278
2015-10-28,11,132
2015-06-30,15,411
2014-06-20,21,283
2014-01-14,21,121
2014-05-22,12,392
2014-10-18,17,424
2014-07-11,15,426
2015-12-03,23,5
2015-03-22,15,508
2015-08-18,20,275
2014-08-22,17,400
2015-01-26,17,388
2014-08-30,12,412
2014-04-24,21,180
2014-09-28,21,228
2015-08-26,15,290
2014-03-26,12,287
2015-10-29,12,362
2013-12-03,13,358
2015-01-25,22,64
2014-01-09,23,3
2015-05-25,12,311
2014-05-09,13,476
2015-05-18,15,404
2014-01-16,20,181
2015-10-22,15,404
2014-11-30,17,335
2013-12-10,10,79
2015-07-28,9,2
2014-05-16,10,120
2014-01-23,17,237
2015-02-08,16,414
2015-03-29,12,325
2014-03-13,13,339
2015-09-02,12,301
2015-03-23,10,71
2015-07-14,15,319
2014-02-05,10,52
2014-10-04,17,480
2014-07-12,10,92
2015-11-05,9,28
2014-07-18,12,482
2014-03-27,13,422
2015-05-19,16,375
2014-08-15,20,289
2014-12-13,16,580
2015-01-19,20,158
2014-07-25,9,3
2015-09-09,9,7
2015-05-12,19,332
2015-05-12,13,418
2015-12-02,22,92
2014-12-06,19,254
2014-08-08,23,18
2015-04-05,9,5
2015-01-12,23,3
2014-11-23,20,190
2014-07-05,13,367
2015-07-21,12,353
2015-03-23,16,298
2014-01-29,13,289
2014-05-29,9,4
2014-03-20,10,72
2015-02-01,19,119
2014-02-05,16,226
2015-03-10,23,2
2014-10-04,23,1
2015-03-16,13,368
2015-05-19,13,417
2014-06-21,22,219
2014-12-13,13,554
2015-03-09,19,312
2014-01-15,22,84
2014-03-20,19,301
2015-05-26,10,107
2014-01-30,11,131
2014-12-20,10,141
2015-03-16,16,319
2014-01-23,14,251
2014-03-13,22,91
2015-03-23,13,358
2015-05-11,21,214
2014-01-29,16,204
2014-11-29,19,268
2015-05-05,19,308
2015-02-15,10,77
2014-03-28,11,175
2015-03-02,22,60
2015-04-06,13,465
2013-12-03,16,259
2014-03-21,14,427
2014-01-09,20,161
2014-05-09,16,449
2014-02-12,10,86
2015-03-22,18,382
2015-04-28,22,145
2015-02-01,10,89
2014-11-22,22,141
2014-05-02,19,377
2015-08-26,18,401
2013-12-11,14,335
2015-02-08,13,336
2014-03-13,16,247
2015-05-18,18,387
2014-11-30,14,447
2013-12-04,11,127
2014-01-22,19,176
2015-06-24,22,138
2015-03-30,10,106
2015-01-18,22,62
2014-05-15,18,383
2014-10-25,11,306
2015-10-01,21,182
2015-04-27,21,187
2015-03-31,11,218
2013-12-24,7,3
2015-10-08,18,343
2014-08-22,14,505
2014-05-08,21,177
2015-01-26,14,440
2015-05-04,18,402
2015-04-07,8,2
2015-12-03,14,384
2014-12-21,11,319
2015-08-05,21,220
2015-03-24,14,376
2014-08-16,21,276
2014-03-06,19,214
2015-06-30,18,384
2015-09-01,11,146
2014-03-12,21,115
2014-10-18,14,552
2015-08-19,21,204
2014-12-31,18,295
2014-09-02,22,134
2014-03-02,12,321
2015-03-24,9,6
2014-05-25,22,196
2014-08-26,14,428
2014-09-22,18,360
2014-12-31,15,572
2014-09-29,23,2
2014-02-03,11,68
2015-04-30,11,196
2015-08-19,22,146
2015-10-14,18,383
2015-02-06,14,359
2015-01-10,16,393
2015-01-09,23,5
2014-10-19,13,470
2015-11-01,8,4
2014-01-24,16,255
2014-11-25,9,23
2014-12-22,10,153
2014-11-24,19,296
2013-12-01,20,167
2015-02-25,20,192
2014-10-01,23,9
2015-04-20,16,332
2014-09-22,12,341
2015-03-05,9,4
2015-04-03,16,465
2014-12-04,20,218
2014-10-11,18,451
2014-01-07,16,201
2015-02-15,19,207
2014-10-18,23,7
2015-09-25,12,378
2014-10-28,18,345
2014-10-29,8,1
2014-07-01,12,416
2013-12-19,10,109
2014-07-10,23,7
2014-11-15,14,545
2015-03-15,10,83
2014-07-11,13,534
2015-03-14,20,256
2014-04-17,16,438
2013-12-18,20,250
2015-10-04,23,4
2014-11-07,19,323
2014-06-12,9,4
2015-07-14,13,342
2015-09-06,9,7
2015-05-09,19,336
2014-04-19,13,489
2013-12-20,23,11
2014-02-12,19,245
2014-09-30,10,87
2014-06-02,20,336
2013-12-10,22,83
2014-08-07,14,484
2015-03-06,22,92
2015-11-18,14,347
2014-08-24,14,466
2015-10-22,13,474
2014-07-28,13,440
2015-01-29,19,249
2015-01-19,18,277
2014-09-03,15,360
2015-04-02,23,4
2014-01-06,23,1
2015-09-16,10,87
2014-06-22,10,128
2014-01-16,18,290
2015-04-12,18,352
2014-12-13,22,152
2014-09-13,10,128
2014-03-11,20,231
2015-08-10,14,398
2015-06-05,20,317
2014-05-16,14,496
2015-04-22,13,472
2014-01-26,13,340
2014-01-26,19,201
2014-12-23,23,9
2014-05-26,9,4
2014-09-04,22,149
2015-08-17,19,375
2014-09-20,15,577
2015-07-31,13,490
2014-09-03,9,3
2014-02-22,20,279
2014-05-06,13,443
2015-11-28,9,35
2014-01-16,15,287
2015-04-12,15,500
2015-10-03,13,379
2014-01-17,8,2
2014-05-16,17,431
2015-02-17,19,240
2014-07-09,13,477
2015-07-31,16,397
2014-03-13,20,200
2015-10-12,21,194
2014-05-06,16,351
2014-12-24,7,3
2014-07-18,21,292
2014-03-04,12,275
2015-11-18,17,306
2014-08-24,17,426
2014-04-27,8,2
2015-07-22,8,2
2015-02-25,11,143
2014-07-01,21,232
2015-11-08,16,489
2015-09-15,20,306
2014-05-07,9,2
2014-06-21,20,379
2014-04-19,16,500
2013-12-20,20,287
2015-10-30,8,2
2015-09-05,19,357
2015-03-16,20,232
2014-02-22,11,224
2015-03-07,12,360
2014-08-15,9,2
2015-07-12,13,367
2013-12-11,12,329
2015-05-19,11,152
2014-04-17,13,512
2014-03-30,20,176
2015-10-22,16,392
2014-03-03,19,235
2014-07-28,16,353
2014-03-31,13,394
2015-06-24,20,294
2015-05-28,19,322
2015-06-25,13,542
2015-06-15,12,343
2015-07-04,21,149
2015-02-08,11,200
2014-03-21,12,406
2014-04-09,21,188
2014-12-14,12,416
2014-11-05,16,351
2014-09-12,20,383
2014-05-25,19,347
2015-08-19,19,354
2014-11-15,17,488
2013-12-28,12,348
2015-03-24,12,297
2015-10-21,23,2
2014-12-21,20,249
2014-01-07,13,244
2014-10-19,16,515
2015-04-03,13,546
2015-05-27,9,4
2014-02-14,19,499
2014-03-02,9,1
2015-01-10,13,427
2014-10-09,21,203
2014-04-18,23,2
2015-05-10,9,5
2015-07-13,23,6
2014-08-16,19,358
2014-02-13,9,3
2015-11-10,19,288
2014-02-03,14,189
2015-01-27,16,219
2015-04-30,14,431
2014-12-31,12,491
2014-05-24,9,3
2015-04-20,13,326
2015-08-18,9,2
2015-05-17,14,437
2015-01-17,21,174
2015-11-27,19,273
2014-09-02,19,309
2014-08-16,16,456
2015-03-05,12,261
2013-12-09,12,286
2015-11-10,16,275
2014-09-12,14,428
2014-11-15,11,231
2015-10-05,10,81
2015-05-26,22,142
2014-07-11,10,78
2014-09-22,15,381
2015-10-22,10,82
2015-08-29,14,441
2014-07-28,10,84
2014-10-01,20,256
2015-02-16,12,255
2014-12-04,17,286
2015-11-01,11,207
2015-02-15,22,49
2014-08-07,11,221
2014-01-15,8,1
2015-07-02,18,346
2015-02-06,11,158
2014-10-09,15,444
2014-07-20,21,249
2015-03-14,17,458
2013-12-18,23,4
2014-11-07,16,408
2015-09-25,15,386
2015-03-24,18,368
2014-10-29,11,196
2014-11-25,12,476
2013-12-01,17,366
2013-12-28,18,360
2014-11-24,22,130
2015-02-25,17,284
2014-10-28,21,178
2014-07-01,15,327
2014-10-19,10,119
2014-12-04,23,9
2015-02-15,16,395
2014-01-16,21,151
2015-04-12,21,147
2014-03-11,17,364
2015-08-10,11,166
2015-06-05,17,440
2014-05-16,11,242
2014-09-03,12,389
2015-10-12,15,472
2015-04-02,20,310
2014-01-06,20,150
2015-11-28,12,312
2014-05-06,22,145
2014-02-05,11,112
2015-07-21,21,193
2014-05-23,22,191
2015-01-29,16,236
2014-04-26,21,196
2015-08-17,22,158
2015-08-27,11,191
2014-03-21,18,404
2015-07-04,15,386
2014-12-12,12,420
2014-04-09,15,364
2014-06-12,12,429
2015-07-14,10,77
2015-01-09,20,223
2015-09-06,12,305
2015-05-09,16,553
2015-05-09,22,187
2014-02-12,16,248
2014-02-12,22,72
2013-12-30,15,512
2014-02-22,17,460
2015-05-19,17,393
2015-01-19,21,116
2014-06-22,13,493
2015-11-18,11,159
2014-08-24,11,259
2015-08-27,17,390
2015-04-22,16,294
2014-01-26,16,378
2015-04-29,21,176
2014-12-23,20,286
2014-09-30,13,438
2014-06-02,17,382
2014-02-03,21,81
2015-04-30,21,209
2015-09-05,12,316
2014-01-17,21,188
2014-02-13,22,45
2015-08-01,16,469
2015-08-09,11,171
2015-04-11,15,498
2014-01-08,10,56
2014-05-07,16,338
2014-05-15,11,245
2015-08-08,21,244
2014-09-11,17,327
2015-04-04,10,148
2015-06-14,12,363
2015-02-14,22,125
2015-11-19,17,240
2014-08-25,17,363
2014-08-15,16,402
2014-01-16,8,2
2015-01-01,15,434
2015-11-09,16,341
2014-10-27,21,155
2015-09-16,20,272
2015-02-24,11,178
2014-06-22,20,345
2014-12-30,18,426
2014-11-06,22,138
2014-12-03,17,277
2014-10-10,21,240
2014-03-03,12,257
2014-09-30,20,246
2015-05-28,12,354
2014-11-16,11,245
2014-02-21,11,172
2015-05-18,11,168
2015-10-23,16,462
2015-06-25,20,335
2014-07-29,16,373
2014-03-31,20,231
2015-07-04,8,1
2015-10-03,20,243
2014-11-06,16,324
2013-12-10,12,309
2015-02-07,11,197
2014-10-10,15,508
2015-03-06,12,368
2014-07-09,20,278
2015-10-13,21,209
2014-11-23,22,89
2014-07-19,21,317
2013-12-20,13,577
2014-11-16,17,445
2015-01-19,11,222
2014-09-21,9,3
2014-11-25,22,145
2015-10-23,13,477
2014-07-29,13,471
2015-01-18,18,222
2014-09-30,17,320
2015-11-01,21,126
2015-03-23,15,306
2015-01-09,10,58
2014-11-16,14,538
2015-01-28,19,191
2014-09-13,17,438
2014-11-06,13,384
2014-12-03,14,268
2014-10-10,18,449
2015-04-01,23,4
2014-11-15,21,208
2014-12-13,15,590
2015-02-05,11,147
2014-10-01,10,82
2014-12-22,17,486
2014-12-23,10,206
2015-04-21,19,337
2014-12-22,23,4
2014-01-25,19,198
2015-11-19,14,344
2014-08-25,14,391
2015-04-11,18,407
2014-09-04,9,2
2014-12-12,22,137
2015-11-29,9,29
2014-01-15,18,294
2014-02-02,11,171
2015-04-29,11,243
2014-05-17,14,557
2015-05-08,19,371
2014-02-11,19,223
2014-12-13,9,6
2015-01-01,18,314
2014-09-03,22,137
2015-11-09,13,405
2015-11-28,22,139
2013-12-29,18,232
2014-09-21,15,474
2015-03-25,18,327
2014-06-20,23,17
2014-04-01,10,84
2014-12-05,17,364
2014-08-06,11,216
2015-07-30,19,327
2015-06-06,23,9
2014-06-13,15,454
2015-10-31,11,245
2014-05-05,19,323
2014-03-12,23,5
2013-12-19,17,347
2015-08-28,14,497
2015-05-27,22,125
2015-01-20,21,130
2015-03-15,17,379
2014-06-03,14,418
2014-03-02,22,35
2014-10-29,21,148
2013-12-02,17,270
2015-02-16,22,67
2014-08-16,12,379
2014-02-23,14,491
2015-09-24,15,357
2015-06-23,23,3
2014-03-22,18,431
2014-10-28,11,198
2014-06-30,15,273
2015-09-24,9,4
2014-03-29,23,5
2015-06-06,14,499
2015-06-06,17,471
2015-02-06,21,164
2014-07-10,10,71
2014-06-13,9,4
2014-04-08,18,348
2015-07-03,18,312
2015-09-07,9,5
2015-03-05,22,47
2013-12-09,22,74
2014-03-12,14,320
2014-03-12,17,249
2015-10-04,10,82
2013-12-19,23,3
2015-05-27,16,362
2014-07-20,11,243
2015-06-16,15,341
2014-03-22,15,575
2015-09-15,10,97
2015-08-18,19,321
2014-05-24,19,383
2013-12-29,12,260
2014-06-21,10,147
2015-03-25,12,343
2014-03-31,23,6
2015-06-25,23,5
2015-06-15,22,128
2014-01-08,13,290
2015-05-28,9,3
2014-09-11,20,292
2014-03-13,10,50
2014-07-10,16,358
2014-02-13,19,166
2015-05-10,19,300
2015-10-04,16,484
2015-07-03,12,318
2015-11-17,14,383
2015-07-13,13,443
2015-07-12,23,3
2014-04-18,13,498
2015-04-30,18,429
2014-04-17,23,7
2015-05-01,8,1
2015-09-05,9,7
2015-04-21,13,495
2015-09-14,20,281
2014-04-27,18,359
2014-01-25,13,348
2015-07-22,18,390
2014-06-20,20,354
2014-10-18,16,541
2015-08-19,9,3
2015-04-03,23,4
2014-05-15,14,419
2014-05-07,19,313
2015-08-09,14,395
2015-08-09,8,2
2015-11-27,9,34
2015-04-13,18,362
2014-01-17,18,322
2014-09-02,9,1
2015-08-28,20,307
2014-06-03,20,292
2014-02-04,14,293
2014-02-21,14,371
2015-05-18,14,405
2014-07-29,19,370
2014-11-26,9,42
2014-07-19,18,447
2015-10-13,18,339
2014-03-03,15,248
2014-09-30,23,1
2013-12-20,10,180
2015-03-16,10,73
2015-01-28,13,295
2014-06-12,22,156
2015-04-02,10,121
2013-12-10,9,4
2014-01-06,10,45
2015-02-07,14,426
2015-09-06,22,148
2015-01-11,13,350
2015-03-06,9,1
2014-01-16,11,151
2014-08-15,19,347
2014-04-10,18,361
2015-11-09,19,283
2014-06-22,23,7
2014-03-20,15,324
2015-06-14,15,463
2015-02-14,19,376
2014-08-25,20,283
2014-03-04,22,94
2014-12-03,20,207
2015-10-03,23,1
2014-11-06,19,293
2013-12-10,15,258
2015-03-06,15,332
2014-07-09,23,3
2015-03-09,13,379
2014-07-12,21,275
2013-12-13,13,470
2014-04-26,23,11
2014-03-23,13,432
2015-06-17,13,492
2014-10-27,10,64
2014-04-19,14,525
2015-11-15,23,1
2014-09-14,18,395
2014-05-10,17,415
2014-11-26,23,1
2015-08-07,23,14
2014-01-09,14,284
2014-01-09,8,4
2014-11-03,21,136
2015-11-12,17,321
2014-04-20,21,172
2014-08-18,17,360
2014-08-18,23,18
2014-12-29,14,492
2015-04-28,10,85
2014-12-16,13,428
2014-02-01,10,96
2015-07-15,21,226
2015-04-15,9,2
2014-06-29,20,283
2014-04-03,21,208
2015-04-29,23,1
2014-02-28,11,199
2015-10-16,16,466
2015-01-18,10,57
2015-03-26,13,423
2014-09-20,14,511
2015-07-24,9,4
2014-11-26,17,409
2015-10-13,13,426
2014-11-15,22,126
2014-04-23,14,395
2015-09-10,10,72
2014-07-19,13,442
2014-01-27,8,1
2015-10-22,21,225
2015-08-10,16,335
2014-06-26,11,251
2015-11-04,22,109
2014-05-16,16,437
2014-02-19,10,95
2015-06-02,10,91
2015-09-29,19,309
2014-07-05,19,333
2014-11-29,16,448
2014-09-21,10,131
2014-03-18,11,175
2015-11-18,16,308
2015-03-09,16,335
2014-08-15,14,493
2015-12-02,10,76
2014-09-26,19,377
2015-04-01,18,421
2014-09-07,10,121
2014-05-29,23,3
2015-07-22,13,479
2015-11-19,9,35
2015-09-02,18,362
2014-05-07,14,453
2014-04-10,13,472
2014-08-07,16,373
2014-12-22,18,462
2015-11-18,22,110
2014-08-24,22,143
2015-08-24,10,79
2014-05-30,10,107
2013-12-19,18,399
2014-11-15,16,532
2015-06-16,10,87
2015-03-21,11,239
2013-12-02,9,3
2014-02-26,15,260
2014-12-08,18,343
2015-09-01,8,1
2014-06-07,8,1
2014-11-01,22,119
2015-04-13,13,441
2014-08-30,18,396
2014-05-24,14,541
2015-08-18,14,401
2015-04-07,11,166
2015-11-24,18,403
2015-01-04,19,227
2015-01-10,21,144
2014-03-12,9,1
2014-02-20,22,82
2015-02-22,10,91
2014-11-21,18,392
2015-02-16,17,292
2014-10-19,21,131
2014-07-24,22,180
2014-01-21,12,234
2014-05-21,8,4
2014-02-13,14,183
2014-06-20,15,443
2015-05-10,14,422
2014-06-13,10,86
2015-05-10,8,1
2013-12-05,15,318
2014-01-01,19,236
2015-09-24,10,89
2015-05-27,17,358
2015-05-27,14,400
2015-02-23,22,55
2015-06-29,11,180
2015-01-27,21,60
2015-03-01,15,355
2014-04-04,11,177
2014-05-01,12,425
2014-03-12,15,255
2013-12-19,12,393
2015-06-10,11,185
2015-06-15,23,7
2015-03-15,12,316
2014-01-21,15,191
2015-05-13,20,254
2014-03-21,23,7
2014-10-02,15,419
2015-04-07,14,343
2014-02-21,9,3
2014-02-26,21,114
2015-05-18,9,3
2015-07-16,17,374
2015-06-29,17,431
2014-04-04,17,362
2014-02-04,9,2
2015-03-02,11,129
2014-02-07,15,310
2015-11-11,11,198
2014-01-30,20,164
2015-04-26,20,237
2015-07-02,23,16
2014-10-16,9,4
2015-04-21,8,4
2014-12-28,14,513
2014-06-06,21,267
2013-12-02,12,269
2015-05-04,15,356
2014-12-14,17,438
2015-04-20,18,331
2015-02-16,11,141
2014-05-15,9,1
2015-10-07,17,366
2015-06-09,21,217
2014-07-13,17,256
2014-04-17,18,418
2014-01-15,13,367
2015-03-24,17,357
2015-03-24,23,1
2014-02-27,11,129
2015-07-22,19,328
2015-01-24,15,403
2015-01-24,9,3
2013-12-11,17,282
2014-01-07,18,213
2015-03-07,17,431
2015-06-02,16,331
2014-11-08,11,332
2015-02-02,20,131
2014-12-05,12,380
2014-03-21,17,317
2015-02-10,15,279
2014-04-23,20,243
2015-09-10,16,315
2015-06-15,17,340
2014-07-19,19,394
2014-08-21,10,92
2014-09-13,12,387
2014-06-26,17,381
2015-01-18,13,310
2014-05-16,22,142
2015-03-30,19,311
2014-09-20,23,12
2015-08-27,22,135
2015-06-01,23,1
2014-11-02,15,446
2015-02-24,9,3
2014-03-07,23,4
2014-08-01,20,285
2014-12-22,12,512
2014-06-12,23,5
2014-05-30,16,425
2015-10-30,19,349
2014-03-27,19,299
2015-10-19,9,15
2015-02-21,23,6
2015-09-16,12,343
2015-05-19,22,193
2015-12-02,16,269
2015-08-04,20,308
2014-05-10,20,297
2014-09-07,16,495
2014-03-04,17,264
2015-08-27,16,360
2014-11-02,9,8
2014-06-29,23,9
2014-11-29,10,99
2015-09-23,23,4
2015-07-08,19,311
2014-06-12,17,317
2015-11-05,15,330
2015-02-07,9,6
2014-10-10,13,561
2014-02-12,21,122
2015-09-15,22,137
2014-08-15,11,274
2014-03-27,16,312
2015-09-16,15,434
2015-06-21,16,416
2014-11-10,10,88
2015-11-18,19,260
2014-08-24,19,359
2014-06-12,14,483
2015-07-14,18,343
2015-08-24,13,381
2015-01-04,22,56
2014-05-30,13,569
2014-10-10,16,478
2015-10-27,10,192
2014-05-07,11,220
2015-01-22,23,6
2015-06-01,14,359
2015-07-08,18,297
2014-11-12,9,6
2014-07-15,13,446
2015-02-01,18,239
2015-11-05,14,404
2014-06-08,9,4
2015-07-18,19,347
2014-03-24,20,207
2015-03-20,23,2
2014-10-14,23,7
2013-12-17,18,289
2014-02-28,18,296
2015-07-17,21,282
2014-02-11,20,165
2015-01-09,11,161
2014-04-16,17,331
2015-06-22,8,1
2015-04-29,12,444
2014-01-03,13,275
2014-02-21,21,178
2013-12-16,20,216
2014-01-13,14,255
2014-10-01,11,188
2015-05-06,9,3
2014-02-18,17,265
2015-03-03,12,295
2014-06-01,21,202
2015-06-14,16,429
2015-08-07,12,439
2015-07-27,22,152
2014-03-11,8,1
2014-12-12,23,10
2015-02-21,11,227
2015-04-11,19,345
2015-08-14,9,1
2015-06-04,21,213
2015-04-18,16,490
2015-09-22,16,375
2014-12-19,20,234
2015-04-08,21,189
2014-06-19,8,1
2014-02-08,22,104
2015-08-06,17,368
2015-04-19,11,219
2015-09-12,21,237
2015-04-26,14,502
2014-03-01,13,404
2015-07-27,16,386
2015-11-27,7,2
2014-11-21,9,1
2015-09-04,23,5
2015-11-14,17,463
2014-06-11,16,398
2015-05-24,19,320
2015-03-04,13,360
2014-09-11,15,371
2014-09-28,13,462
2015-09-21,21,169
2014-09-18,12,364
2015-01-16,14,407
2015-09-11,20,293
2015-03-11,10,79
2015-05-27,23,5
2014-04-15,16,336
2014-09-19,16,483
2014-07-27,11,206
2014-07-27,20,295
2015-07-20,19,297
2015-01-06,13,262
2014-12-01,10,70
2014-07-24,16,395
2015-09-21,12,310
2015-06-06,18,369
2015-07-30,20,270
2014-07-17,19,370
2014-02-10,19,232
2014-08-06,12,412
2014-04-05,21,229
2015-10-01,13,411
2014-08-03,17,447
2014-01-14,9,3
2014-12-04,8,1
2014-11-24,13,508
2014-03-29,18,280
2014-11-11,17,312
2014-06-10,12,439
2014-07-14,21,160
2014-04-08,19,289
2014-11-14,12,407
2015-06-03,20,276
2015-10-04,11,189
2015-11-07,20,272
2014-04-18,14,508
2014-06-11,10,79
2014-05-31,17,444
2014-09-11,21,244
2014-11-04,17,360
2015-09-21,15,351
2015-10-27,21,180
2014-09-18,18,370
2014-12-30,22,115
2014-09-01,20,224
2014-06-21,11,247
2015-11-06,22,230
2015-11-17,15,322
2015-09-24,16,359
2014-03-03,10,59
2014-09-08,17,334
2014-07-16,21,256
2014-08-13,12,382
2015-06-13,15,491
2015-08-06,11,193
2014-12-20,21,206
2014-11-14,18,372
2015-08-09,15,440
2015-08-09,9,4
2015-09-04,20,299
2014-12-17,23,2
2015-11-27,10,86
2015-09-14,21,226
2015-07-30,14,361
2014-09-26,13,587
2015-08-16,12,266
2014-04-05,15,538
2014-08-03,11,215
2015-11-17,9,64
2015-11-06,16,444
2014-09-08,23,14
2013-12-26,15,444
2015-11-16,17,370
2014-09-21,16,467
2014-06-01,15,528
2014-05-24,20,325
2015-11-24,12,411
2014-04-25,11,276
2015-04-21,14,410
2014-09-29,11,173
2014-12-27,18,390
2015-07-19,21,211
2014-02-28,12,332
2013-12-24,18,290
2014-02-11,14,251
2014-08-04,12,395
2015-01-09,17,285
2014-04-16,11,154
2014-11-06,20,263
2014-07-26,16,507
2014-02-21,15,343
2014-12-30,16,459
2014-05-03,9,3
2015-03-06,10,83
2013-12-17,21,117
2015-04-08,15,346
2014-06-08,12,384
2015-04-19,17,443
2015-02-24,21,117
2014-11-13,17,241
2015-10-12,12,349
2014-09-10,20,241
2015-02-14,20,284
2014-08-11,9,4
2014-01-06,11,128
2014-11-03,16,362
2014-06-18,13,464
2015-04-28,11,204
2015-02-21,17,309
2015-10-02,11,213
2014-10-24,21,253
2015-11-09,20,238
2015-06-04,15,425
2015-06-21,13,332
2015-06-11,12,387
2015-06-11,18,337
2015-02-11,22,70
2013-12-27,16,428
2015-09-29,13,419
2014-10-27,19,286
